"id","send_date","estimated_age","age_range","channel","coupon","clicked","last_step","nb_units","order_value"
255614,2019-04-27,"51","46-60","Email",2,0,"received",0,0
255615,2019-04-12,"52","46-60","SMS",6,0,"received",0,0
255616,2019-04-19,"42","31-45","Email",4,0,"received",0,0
255617,2019-04-25,"75","60+","Email",4,0,"received",0,0
255618,2019-04-05,"36","31-45","SMS",4,0,"received",0,0
255619,2019-04-18,"60","46-60","Email",2,0,"received",0,0
255620,2019-04-13,"18","18-30","SMS",4,0,"received",0,0
255621,2019-04-08,"23","18-30","Email",2,0,"received",0,0
255622,2019-04-23,"73","60+","Email",2,0,"received",0,0
255623,2019-04-07,"28","18-30","Email",4,0,"received",0,0
255624,2019-04-22,"25","18-30","Email",6,0,"received",0,0
255625,2019-04-26,"27","18-30","SMS",2,0,"received",0,0
255626,2019-04-14,"36","31-45","SMS",6,0,"received",0,0
255627,2019-04-24,"55","46-60","SMS",2,1,"added to cart",0,0
255628,2019-05-01,"32","31-45","Email",2,0,"received",0,0
255629,2019-04-07,"21","18-30","SMS",4,0,"received",0,0
255630,2019-05-01,"73","60+","Email",6,0,"received",0,0
255631,2019-04-25,"38","31-45","Email",2,0,"received",0,0
255632,2019-04-01,"34","31-45","Email",6,0,"received",0,0
255633,2019-04-01,"39","31-45","SMS",2,0,"received",0,0
255634,2019-04-17,"21","18-30","Email",6,0,"received",0,0
255635,2019-04-16,"41","31-45","Email",2,0,"received",0,0
255636,2019-05-01,"37","31-45","SMS",4,0,"received",0,0
255637,2019-04-19,"48","46-60","Email",2,0,"received",0,0
255638,2019-04-06,"38","31-45","Email",2,0,"received",0,0
255639,2019-04-24,"24","18-30","Email",2,0,"received",0,0
255640,2019-04-15,"53","46-60","SMS",2,0,"received",0,0
255641,2019-04-01,"21","18-30","SMS",2,0,"received",0,0
255642,2019-04-10,"33","31-45","SMS",2,0,"received",0,0
255643,2019-04-07,"48","46-60","Email",2,0,"received",0,0
255644,2019-04-23,"59","46-60","Email",4,0,"received",0,0
255645,2019-04-20,"41","31-45","SMS",4,0,"received",0,0
255646,2019-04-13,"43","31-45","Email",6,0,"received",0,0
255647,2019-04-20,"31","31-45","SMS",6,0,"received",0,0
255648,2019-04-15,"42","31-45","SMS",2,0,"received",0,0
255649,2019-04-17,"19","18-30","SMS",6,0,"received",0,0
255650,2019-04-01,"39","31-45","Email",2,0,"received",0,0
255651,2019-04-17,"25","18-30","Email",2,0,"received",0,0
255652,2019-04-01,"65","60+","SMS",6,0,"received",0,0
255653,2019-04-24,"51","46-60","Email",4,0,"received",0,0
255654,2019-04-04,"58","46-60","SMS",2,0,"received",0,0
255655,2019-04-03,"29","18-30","Email",2,0,"received",0,0
255656,2019-04-11,"60","60+","Email",2,0,"received",0,0
255657,2019-04-05,"32","31-45","SMS",2,0,"received",0,0
255658,2019-04-10,"28","18-30","Email",2,0,"received",0,0
255659,2019-04-07,"34","31-45","SMS",2,0,"received",0,0
255660,2019-04-16,"45","31-45","Email",6,0,"received",0,0
255661,2019-04-11,"32","31-45","Email",6,0,"received",0,0
255662,2019-04-21,"31","31-45","Email",4,0,"received",0,0
255663,2019-04-07,"36","31-45","Email",2,0,"received",0,0
255664,2019-04-06,"18","18-30","Email",2,0,"received",0,0
255665,2019-04-20,"26","18-30","SMS",2,0,"received",0,0
255666,2019-05-01,"23","18-30","Email",4,0,"received",0,0
255667,2019-04-07,"25","18-30","Email",2,0,"received",0,0
255668,2019-04-13,"18","18-30","Email",6,0,"received",0,0
255669,2019-05-01,"20","18-30","SMS",6,0,"received",0,0
255670,2019-04-07,"24","18-30","SMS",2,0,"received",0,0
255671,2019-05-01,"43","31-45","Email",2,0,"received",0,0
255672,2019-04-20,"41","31-45","SMS",2,0,"received",0,0
255673,2019-04-25,"57","46-60","Email",4,0,"received",0,0
255674,2019-04-04,"31","31-45","Email",2,0,"received",0,0
255675,2019-04-19,"42","31-45","SMS",4,0,"received",0,0
255676,2019-04-07,"30","18-30","Email",2,0,"received",0,0
255677,2019-04-10,"41","31-45","Email",2,0,"received",0,0
255678,2019-05-01,"23","18-30","SMS",2,0,"received",0,0
255679,2019-04-06,"41","31-45","SMS",2,0,"received",0,0
255680,2019-04-28,"41","31-45","SMS",4,0,"received",0,0
255681,2019-04-30,"21","18-30","SMS",2,0,"received",0,0
255682,2019-04-29,"37","31-45","Email",2,0,"received",0,0
255683,2019-04-09,"22","18-30","SMS",2,0,"received",0,0
255684,2019-04-24,"60","46-60","Email",6,0,"received",0,0
255685,2019-04-23,"34","31-45","Email",6,0,"received",0,0
255686,2019-04-01,"20","18-30","SMS",2,0,"received",0,0
255687,2019-04-24,"41","31-45","SMS",4,0,"received",0,0
255688,2019-04-06,"51","46-60","Email",6,0,"received",0,0
255689,2019-04-23,"33","31-45","Email",2,0,"received",0,0
255690,2019-04-25,"20","18-30","SMS",2,1,"added to cart",0,0
255691,2019-04-11,"55","46-60","Email",2,0,"received",0,0
255692,2019-04-17,"19","18-30","Email",2,0,"received",0,0
255693,2019-04-28,"28","18-30","Email",2,0,"received",0,0
255694,2019-04-19,"49","46-60","Email",2,0,"received",0,0
255695,2019-04-09,"31","31-45","Email",2,0,"received",0,0
255696,2019-04-05,"55","46-60","Email",4,0,"received",0,0
255697,2019-04-29,"54","46-60","Email",6,1,"saw review",0,0
255698,2019-05-01,"41","31-45","SMS",2,0,"received",0,0
255699,2019-04-17,"31","31-45","Email",2,0,"received",0,0
255700,2019-04-21,"68","60+","SMS",2,0,"received",0,0
255701,2019-04-25,"32","31-45","Email",2,0,"received",0,0
255702,2019-04-22,"46","46-60","SMS",2,1,"payment page",0,0
255703,2019-04-29,"57","46-60","Email",2,0,"received",0,0
255704,2019-04-26,"24","18-30","Email",4,0,"received",0,0
255705,2019-04-05,"58","46-60","SMS",2,0,"received",0,0
255706,2019-04-26,"42","31-45","SMS",4,0,"received",0,0
255707,2019-04-08,"33","31-45","Email",2,0,"received",0,0
255708,2019-05-01,"42","31-45","SMS",6,0,"received",0,0
255709,2019-04-24,"42","31-45","SMS",2,0,"received",0,0
255710,2019-04-29,"72","60+","SMS",6,0,"received",0,0
255711,2019-04-16,"35","31-45","SMS",2,0,"received",0,0
255712,2019-04-27,"48","46-60","SMS",6,0,"received",0,0
255713,2019-04-20,"47","46-60","SMS",2,0,"received",0,0
255714,2019-04-17,"41","31-45","SMS",4,0,"received",0,0
255715,2019-04-14,"30","18-30","Email",2,0,"received",0,0
255716,2019-04-20,"43","31-45","SMS",4,0,"received",0,0
255717,2019-04-07,"40","31-45","SMS",2,0,"received",0,0
255718,2019-04-02,"44","31-45","Email",2,0,"received",0,0
255719,2019-04-13,"18","18-30","Email",6,0,"received",0,0
255720,2019-04-15,"54","46-60","SMS",2,0,"received",0,0
255721,2019-04-19,"48","46-60","SMS",2,0,"received",0,0
255722,2019-04-29,"38","31-45","Email",2,0,"received",0,0
255723,2019-04-07,"34","31-45","Email",2,0,"received",0,0
255724,2019-04-07,"55","46-60","SMS",2,0,"received",0,0
255725,2019-04-12,"51","46-60","SMS",6,0,"received",0,0
255726,2019-04-06,"75","60+","Email",2,0,"received",0,0
255727,2019-04-06,"31","31-45","Email",2,0,"received",0,0
255728,2019-04-02,"60","46-60","Email",2,0,"received",0,0
255729,2019-04-22,"40","31-45","SMS",6,0,"received",0,0
255730,2019-04-13,"25","18-30","SMS",2,0,"received",0,0
255731,2019-04-19,"44","31-45","SMS",2,0,"received",0,0
255732,2019-04-12,"18","18-30","Email",2,0,"received",0,0
255733,2019-04-10,"40","31-45","SMS",4,0,"received",0,0
255734,2019-05-01,"60","46-60","Email",2,0,"received",0,0
255735,2019-04-27,"22","18-30","Email",4,0,"received",0,0
255736,2019-04-09,"24","18-30","Email",2,0,"received",0,0
255737,2019-04-19,"28","18-30","Email",2,0,"received",0,0
255738,2019-04-22,"18","18-30","Email",2,0,"received",0,0
255739,2019-04-25,"35","31-45","Email",4,0,"received",0,0
255740,2019-04-25,"33","31-45","Email",2,0,"received",0,0
255741,2019-04-01,"26","18-30","SMS",2,0,"received",0,0
255742,2019-04-02,"25","18-30","SMS",4,1,"saw review",0,0
255743,2019-04-17,"27","18-30","SMS",2,0,"received",0,0
255744,2019-04-21,"36","31-45","SMS",2,0,"received",0,0
255745,2019-04-03,"21","18-30","SMS",4,0,"received",0,0
255746,2019-04-08,"46","46-60","SMS",2,0,"received",0,0
255747,2019-04-29,"29","18-30","Email",2,0,"received",0,0
255748,2019-04-10,"45","31-45","SMS",4,0,"received",0,0
255749,2019-04-27,"36","31-45","Email",2,0,"received",0,0
255750,2019-04-22,"37","31-45","Email",2,0,"received",0,0
255751,2019-04-08,"69","60+","SMS",2,0,"received",0,0
255752,2019-04-22,"75","60+","Email",2,0,"received",0,0
255753,2019-04-02,"57","46-60","SMS",4,0,"received",0,0
255754,2019-04-30,"40","31-45","Email",2,0,"received",0,0
255755,2019-04-22,"20","18-30","Email",2,0,"received",0,0
255756,2019-04-04,"31","31-45","Email",2,1,"added to cart",0,0
255757,2019-04-06,"37","31-45","SMS",4,0,"received",0,0
255758,2019-04-13,"22","18-30","Email",2,0,"received",0,0
255759,2019-04-19,"45","31-45","SMS",4,0,"received",0,0
255760,2019-04-27,"65","60+","Email",2,0,"received",0,0
255761,2019-04-10,"28","18-30","Email",4,0,"received",0,0
255762,2019-04-10,"50","46-60","SMS",6,0,"received",0,0
255763,2019-04-16,"38","31-45","Email",2,0,"received",0,0
255764,2019-04-08,"27","18-30","Email",2,0,"received",0,0
255765,2019-04-22,"30","18-30","SMS",2,0,"received",0,0
255766,2019-04-07,"18","18-30","SMS",2,0,"received",0,0
255767,2019-04-17,"20","18-30","Email",2,0,"received",0,0
255768,2019-04-18,"28","18-30","Email",2,0,"received",0,0
255769,2019-04-07,"22","18-30","SMS",2,0,"received",0,0
255770,2019-04-19,"55","46-60","SMS",2,0,"received",0,0
255771,2019-04-02,"62","60+","Email",4,0,"received",0,0
255772,2019-04-22,"31","31-45","Email",4,0,"received",0,0
255773,2019-04-25,"68","60+","Email",4,0,"received",0,0
255774,2019-04-02,"43","31-45","SMS",2,0,"received",0,0
255775,2019-04-02,"51","46-60","Email",6,0,"received",0,0
255776,2019-04-24,"19","18-30","SMS",6,0,"received",0,0
255777,2019-04-10,"37","31-45","SMS",6,0,"received",0,0
255778,2019-04-04,"29","18-30","Email",2,0,"received",0,0
255779,2019-04-07,"24","18-30","Email",4,1,"bounced",0,0
255780,2019-04-14,"75","60+","Email",2,0,"received",0,0
255781,2019-04-28,"23","18-30","Email",2,0,"received",0,0
255782,2019-04-03,"28","18-30","Email",4,0,"received",0,0
255783,2019-04-06,"19","18-30","SMS",4,0,"received",0,0
255784,2019-04-22,"30","18-30","Email",2,0,"received",0,0
255785,2019-04-22,"36","31-45","Email",2,0,"received",0,0
255786,2019-04-18,"33","31-45","SMS",4,0,"received",0,0
255787,2019-04-23,"58","46-60","Email",4,0,"received",0,0
255788,2019-04-22,"22","18-30","SMS",4,0,"received",0,0
255789,2019-04-22,"61","60+","SMS",2,0,"received",0,0
255790,2019-04-03,"63","60+","SMS",4,1,"bounced",0,0
255791,2019-04-22,"18","18-30","Email",4,0,"received",0,0
255792,2019-04-05,"37","31-45","Email",2,0,"received",0,0
255793,2019-04-15,"26","18-30","SMS",4,0,"received",0,0
255794,2019-04-22,"33","31-45","SMS",2,0,"received",0,0
255795,2019-04-27,"43","31-45","SMS",4,0,"received",0,0
255796,2019-04-23,"24","18-30","SMS",2,1,"purchased",1,38
255797,2019-04-01,"31","31-45","Email",2,0,"received",0,0
255798,2019-04-08,"35","31-45","Email",2,0,"received",0,0
255799,2019-04-22,"24","18-30","Email",6,0,"received",0,0
255800,2019-04-09,"34","31-45","Email",6,1,"saw review",0,0
255801,2019-04-23,"66","60+","Email",6,0,"received",0,0
255802,2019-04-06,"21","18-30","SMS",6,0,"received",0,0
255803,2019-04-25,"35","31-45","Email",4,0,"received",0,0
255804,2019-04-12,"42","31-45","SMS",2,0,"received",0,0
255805,2019-04-09,"41","31-45","SMS",2,0,"received",0,0
255806,2019-04-30,"18","18-30","Email",2,0,"received",0,0
255807,2019-04-15,"18","18-30","SMS",6,0,"received",0,0
255808,2019-04-22,"39","31-45","Email",2,0,"received",0,0
255809,2019-04-15,"45","31-45","Email",2,0,"received",0,0
255810,2019-04-16,"46","46-60","SMS",2,0,"received",0,0
255811,2019-04-03,"21","18-30","SMS",2,0,"received",0,0
255812,2019-04-19,"31","31-45","Email",2,1,"saw review",0,0
255813,2019-04-01,"41","31-45","SMS",4,0,"received",0,0
255814,2019-05-01,"18","18-30","SMS",2,0,"received",0,0
255815,2019-04-05,"55","46-60","Email",2,0,"received",0,0
255816,2019-04-28,"41","31-45","SMS",2,0,"received",0,0
255817,2019-04-08,"27","18-30","SMS",2,0,"received",0,0
255818,2019-04-24,"39","31-45","Email",6,0,"received",0,0
255819,2019-05-01,"32","31-45","Email",2,0,"received",0,0
255820,2019-04-23,"35","31-45","SMS",2,0,"received",0,0
255821,2019-04-16,"73","60+","SMS",4,0,"received",0,0
255822,2019-04-22,"26","18-30","SMS",2,0,"received",0,0
255823,2019-04-11,"52","46-60","SMS",6,0,"received",0,0
255824,2019-04-04,"34","31-45","Email",2,0,"received",0,0
255825,2019-04-12,"26","18-30","Email",2,0,"received",0,0
255826,2019-04-21,"40","31-45","SMS",2,0,"received",0,0
255827,2019-04-09,"21","18-30","SMS",2,0,"received",0,0
255828,2019-04-19,"45","31-45","Email",4,0,"received",0,0
255829,2019-04-18,"49","46-60","SMS",2,0,"received",0,0
255830,2019-04-05,"44","31-45","Email",2,0,"received",0,0
255831,2019-04-23,"26","18-30","Email",4,0,"received",0,0
255832,2019-04-10,"59","46-60","SMS",2,0,"received",0,0
255833,2019-04-18,"20","18-30","SMS",2,0,"received",0,0
255834,2019-04-03,"69","60+","SMS",2,0,"received",0,0
255835,2019-04-16,"42","31-45","Email",2,0,"received",0,0
255836,2019-04-27,"33","31-45","Email",6,0,"received",0,0
255837,2019-04-22,"44","31-45","Email",2,0,"received",0,0
255838,2019-04-17,"42","31-45","Email",2,0,"received",0,0
255839,2019-04-13,"19","18-30","Email",6,0,"received",0,0
255840,2019-04-20,"36","31-45","SMS",2,0,"received",0,0
255841,2019-04-17,"51","46-60","SMS",2,0,"received",0,0
255842,2019-04-06,"48","46-60","Email",2,0,"received",0,0
255843,2019-04-10,"40","31-45","Email",2,0,"received",0,0
255844,2019-04-26,"50","46-60","Email",4,0,"received",0,0
255845,2019-04-24,"27","18-30","Email",2,0,"received",0,0
255846,2019-05-01,"48","46-60","SMS",2,0,"received",0,0
255847,2019-04-19,"47","46-60","Email",6,0,"received",0,0
255848,2019-04-12,"43","31-45","SMS",2,0,"received",0,0
255849,2019-04-02,"31","31-45","Email",4,0,"received",0,0
255850,2019-04-25,"70","60+","Email",6,0,"received",0,0
255851,2019-04-04,"71","60+","Email",2,0,"received",0,0
255852,2019-04-28,"28","18-30","SMS",2,0,"received",0,0
255853,2019-04-13,"27","18-30","Email",2,1,"saw review",0,0
255854,2019-04-17,"45","31-45","SMS",6,1,"added to cart",0,0
255855,2019-04-02,"31","31-45","SMS",2,0,"received",0,0
255856,2019-04-22,"35","31-45","Email",6,0,"received",0,0
255857,2019-05-01,"70","60+","SMS",6,1,"bounced",0,0
255858,2019-05-01,"41","31-45","Email",4,0,"received",0,0
255859,2019-04-26,"43","31-45","Email",2,0,"received",0,0
255860,2019-04-27,"74","60+","SMS",2,0,"received",0,0
255861,2019-04-11,"43","31-45","Email",6,0,"received",0,0
255862,2019-04-13,"64","60+","SMS",4,0,"received",0,0
255863,2019-04-15,"49","46-60","Email",2,0,"received",0,0
255864,2019-04-05,"30","18-30","Email",2,0,"received",0,0
255865,2019-04-14,"51","46-60","SMS",2,0,"received",0,0
255866,2019-04-27,"48","46-60","Email",2,0,"received",0,0
255867,2019-04-05,"22","18-30","Email",2,0,"received",0,0
255868,2019-04-05,"24","18-30","SMS",2,0,"received",0,0
255869,2019-04-09,"36","31-45","SMS",2,0,"received",0,0
255870,2019-04-11,"28","18-30","Email",2,0,"received",0,0
255871,2019-04-14,"40","31-45","SMS",2,0,"received",0,0
255872,2019-04-02,"21","18-30","SMS",2,0,"received",0,0
255873,2019-04-13,"39","31-45","SMS",2,0,"received",0,0
255874,2019-04-22,"45","31-45","Email",6,0,"received",0,0
255875,2019-04-02,"35","31-45","SMS",4,0,"received",0,0
255876,2019-04-12,"44","31-45","SMS",2,0,"received",0,0
255877,2019-04-06,"48","46-60","SMS",6,0,"received",0,0
255878,2019-04-30,"39","31-45","SMS",2,0,"received",0,0
255879,2019-04-27,"28","18-30","SMS",2,0,"received",0,0
255880,2019-04-21,"49","46-60","SMS",2,0,"received",0,0
255881,2019-04-23,"31","31-45","Email",2,0,"received",0,0
255882,2019-04-30,"25","18-30","SMS",2,0,"received",0,0
255883,2019-04-01,"57","46-60","SMS",2,0,"received",0,0
255884,2019-04-13,"20","18-30","Email",2,0,"received",0,0
255885,2019-04-07,"26","18-30","SMS",6,0,"received",0,0
255886,2019-04-24,"43","31-45","SMS",2,0,"received",0,0
255887,2019-04-12,"23","18-30","SMS",2,0,"received",0,0
255888,2019-04-20,"30","18-30","Email",2,0,"received",0,0
255889,2019-04-10,"30","18-30","SMS",2,0,"received",0,0
255890,2019-04-12,"44","31-45","SMS",2,0,"received",0,0
255891,2019-04-22,"23","18-30","Email",2,0,"received",0,0
255892,2019-04-29,"33","31-45","Email",2,0,"received",0,0
255893,2019-04-16,"40","31-45","SMS",2,0,"received",0,0
255894,2019-04-06,"41","31-45","SMS",4,0,"received",0,0
255895,2019-04-10,"18","18-30","SMS",2,0,"received",0,0
255896,2019-04-09,"18","18-30","Email",2,0,"received",0,0
255897,2019-04-30,"36","31-45","Email",6,0,"received",0,0
255898,2019-04-09,"23","18-30","SMS",2,0,"received",0,0
255899,2019-04-07,"72","60+","SMS",2,0,"received",0,0
255900,2019-04-25,"34","31-45","Email",4,0,"received",0,0
255901,2019-04-03,"58","46-60","SMS",2,0,"received",0,0
255902,2019-04-14,"20","18-30","Email",2,0,"received",0,0
255903,2019-04-17,"38","31-45","Email",2,0,"received",0,0
255904,2019-04-06,"36","31-45","Email",4,0,"received",0,0
255905,2019-05-01,"46","46-60","Email",4,0,"received",0,0
255906,2019-04-05,"35","31-45","SMS",6,0,"received",0,0
255907,2019-04-30,"42","31-45","SMS",2,0,"received",0,0
255908,2019-04-01,"33","31-45","SMS",2,0,"received",0,0
255909,2019-04-14,"19","18-30","SMS",4,0,"received",0,0
255910,2019-04-29,"44","31-45","SMS",6,0,"received",0,0
255911,2019-04-21,"50","46-60","SMS",4,0,"received",0,0
255912,2019-04-15,"46","46-60","SMS",6,0,"received",0,0
255913,2019-04-16,"21","18-30","Email",6,0,"received",0,0
255914,2019-04-05,"75","60+","Email",4,0,"received",0,0
255915,2019-04-02,"48","46-60","SMS",2,0,"received",0,0
255916,2019-04-09,"24","18-30","Email",2,0,"received",0,0
255917,2019-04-26,"30","18-30","Email",2,0,"received",0,0
255918,2019-04-02,"21","18-30","SMS",2,0,"received",0,0
255919,2019-04-18,"60","46-60","SMS",2,0,"received",0,0
255920,2019-04-01,"33","31-45","SMS",6,0,"received",0,0
255921,2019-04-15,"28","18-30","SMS",4,0,"received",0,0
255922,2019-04-10,"47","46-60","SMS",4,0,"received",0,0
255923,2019-04-20,"25","18-30","SMS",2,0,"received",0,0
255924,2019-04-15,"33","31-45","Email",2,0,"received",0,0
255925,2019-04-18,"44","31-45","SMS",2,0,"received",0,0
255926,2019-04-03,"35","31-45","SMS",2,0,"received",0,0
255927,2019-04-27,"31","31-45","SMS",2,0,"received",0,0
255928,2019-04-30,"21","18-30","Email",2,0,"received",0,0
255929,2019-04-15,"37","31-45","Email",4,0,"received",0,0
255930,2019-04-15,"47","46-60","SMS",6,0,"received",0,0
255931,2019-04-15,"58","46-60","Email",2,0,"received",0,0
255932,2019-04-14,"35","31-45","SMS",4,0,"received",0,0
255933,2019-04-30,"75","60+","Email",2,0,"received",0,0
255934,2019-04-26,"19","18-30","SMS",2,0,"received",0,0
255935,2019-04-12,"40","31-45","Email",2,1,"saw review",0,0
255936,2019-04-06,"19","18-30","SMS",2,0,"received",0,0
255937,2019-04-19,"33","31-45","Email",2,0,"received",0,0
255938,2019-04-19,"28","18-30","Email",4,1,"bounced",0,0
255939,2019-04-19,"28","18-30","SMS",2,0,"received",0,0
255940,2019-04-28,"75","60+","SMS",4,0,"received",0,0
255941,2019-04-14,"50","46-60","Email",2,0,"received",0,0
255942,2019-04-03,"25","18-30","Email",2,0,"received",0,0
255943,2019-04-20,"27","18-30","SMS",4,1,"saw review",0,0
255944,2019-04-15,"62","60+","SMS",2,0,"received",0,0
255945,2019-04-18,"46","46-60","SMS",4,0,"received",0,0
255946,2019-04-10,"58","46-60","SMS",4,0,"received",0,0
255947,2019-04-07,"40","31-45","Email",2,0,"received",0,0
255948,2019-04-11,"55","46-60","SMS",2,0,"received",0,0
255949,2019-04-13,"50","46-60","SMS",6,0,"received",0,0
255950,2019-04-16,"32","31-45","SMS",6,0,"received",0,0
255951,2019-04-06,"38","31-45","Email",2,0,"received",0,0
255952,2019-04-21,"22","18-30","SMS",2,0,"received",0,0
255953,2019-04-14,"18","18-30","Email",2,0,"received",0,0
255954,2019-04-05,"70","60+","SMS",4,0,"received",0,0
255955,2019-05-01,"52","46-60","Email",4,0,"received",0,0
255956,2019-04-16,"45","31-45","Email",6,0,"received",0,0
255957,2019-04-22,"42","31-45","SMS",2,0,"received",0,0
255958,2019-04-24,"45","31-45","Email",4,0,"received",0,0
255959,2019-04-17,"43","31-45","Email",2,0,"received",0,0
255960,2019-04-11,"18","18-30","SMS",2,0,"received",0,0
255961,2019-04-14,"34","31-45","SMS",6,0,"received",0,0
255962,2019-05-01,"20","18-30","Email",2,0,"received",0,0
255963,2019-04-04,"41","31-45","SMS",4,0,"received",0,0
255964,2019-04-08,"33","31-45","SMS",2,0,"received",0,0
